task_id,M0,rhoh0,FeH,rg,tend,seed,rantala_imbh_seed,chattopadhyay_seed,galpy_potential,M_vir,c_halo
306,10000000.0,416869.3834703355,-1.7,26.25,3000,62,False,False,False,1000000000.0,5
307,10000000.0,416869.3834703355,-1.7,26.25,3000,62,False,False,False,1000000000.0,7
308,10000000.0,416869.3834703355,-1.7,26.25,3000,62,False,False,False,1000000000.0,9
309,10000000.0,416869.3834703355,-1.7,26.25,3000,62,False,False,False,1000000000.0,12
310,10000000.0,416869.3834703355,-1.7,26.25,3000,62,False,False,False,1000000000.0,17
311,10000000.0,416869.3834703355,-1.7,26.25,3000,63,False,False,False,1000000000.0,5
312,10000000.0,416869.3834703355,-1.7,26.25,3000,63,False,False,False,1000000000.0,7
313,10000000.0,416869.3834703355,-1.7,26.25,3000,63,False,False,False,1000000000.0,9
314,10000000.0,416869.3834703355,-1.7,26.25,3000,63,False,False,False,1000000000.0,12
315,10000000.0,416869.3834703355,-1.7,26.25,3000,63,False,False,False,1000000000.0,17
316,10000000.0,416869.3834703355,-1.7,26.25,3000,64,False,False,False,1000000000.0,5
317,10000000.0,416869.3834703355,-1.7,26.25,3000,64,False,False,False,1000000000.0,7
318,10000000.0,416869.3834703355,-1.7,26.25,3000,64,False,False,False,1000000000.0,9
319,10000000.0,416869.3834703355,-1.7,26.25,3000,64,False,False,False,1000000000.0,12
320,10000000.0,416869.3834703355,-1.7,26.25,3000,64,False,False,False,1000000000.0,17
321,10000000.0,416869.3834703355,-1.7,26.25,3000,65,False,False,False,1000000000.0,5
322,10000000.0,416869.3834703355,-1.7,26.25,3000,65,False,False,False,1000000000.0,7
323,10000000.0,416869.3834703355,-1.7,26.25,3000,65,False,False,False,1000000000.0,9
324,10000000.0,416869.3834703355,-1.7,26.25,3000,65,False,False,False,1000000000.0,12
325,10000000.0,416869.3834703355,-1.7,26.25,3000,65,False,False,False,1000000000.0,17
326,10000000.0,416869.3834703355,-1.7,26.25,3000,66,False,False,False,1000000000.0,5
327,10000000.0,416869.3834703355,-1.7,26.25,3000,66,False,False,False,1000000000.0,7
328,10000000.0,416869.3834703355,-1.7,26.25,3000,66,False,False,False,1000000000.0,9
329,10000000.0,416869.3834703355,-1.7,26.25,3000,66,False,False,False,1000000000.0,12
330,10000000.0,416869.3834703355,-1.7,26.25,3000,66,False,False,False,1000000000.0,17
331,10000000.0,416869.3834703355,-1.7,26.25,3000,67,False,False,False,1000000000.0,5
332,10000000.0,416869.3834703355,-1.7,26.25,3000,67,False,False,False,1000000000.0,7
333,10000000.0,416869.3834703355,-1.7,26.25,3000,67,False,False,False,1000000000.0,9
334,10000000.0,416869.3834703355,-1.7,26.25,3000,67,False,False,False,1000000000.0,12
335,10000000.0,416869.3834703355,-1.7,26.25,3000,67,False,False,False,1000000000.0,17
336,10000000.0,416869.3834703355,-1.7,26.25,3000,68,False,False,False,1000000000.0,5
337,10000000.0,416869.3834703355,-1.7,26.25,3000,68,False,False,False,1000000000.0,7
338,10000000.0,416869.3834703355,-1.7,26.25,3000,68,False,False,False,1000000000.0,9
339,10000000.0,416869.3834703355,-1.7,26.25,3000,68,False,False,False,1000000000.0,12
340,10000000.0,416869.3834703355,-1.7,26.25,3000,68,False,False,False,1000000000.0,17
341,10000000.0,416869.3834703355,-1.7,26.25,3000,69,False,False,False,1000000000.0,5
342,10000000.0,416869.3834703355,-1.7,26.25,3000,69,False,False,False,1000000000.0,7
343,10000000.0,416869.3834703355,-1.7,26.25,3000,69,False,False,False,1000000000.0,9
344,10000000.0,416869.3834703355,-1.7,26.25,3000,69,False,False,False,1000000000.0,12
345,10000000.0,416869.3834703355,-1.7,26.25,3000,69,False,False,False,1000000000.0,17
346,10000000.0,416869.3834703355,-1.7,26.25,3000,70,False,False,False,1000000000.0,5
347,10000000.0,416869.3834703355,-1.7,26.25,3000,70,False,False,False,1000000000.0,7
348,10000000.0,416869.3834703355,-1.7,26.25,3000,70,False,False,False,1000000000.0,9
349,10000000.0,416869.3834703355,-1.7,26.25,3000,70,False,False,False,1000000000.0,12
350,10000000.0,416869.3834703355,-1.7,26.25,3000,70,False,False,False,1000000000.0,17
351,10000000.0,416869.3834703355,-1.7,26.25,3000,71,False,False,False,1000000000.0,5
352,10000000.0,416869.3834703355,-1.7,26.25,3000,71,False,False,False,1000000000.0,7
353,10000000.0,416869.3834703355,-1.7,26.25,3000,71,False,False,False,1000000000.0,9
354,10000000.0,416869.3834703355,-1.7,26.25,3000,71,False,False,False,1000000000.0,12
355,10000000.0,416869.3834703355,-1.7,26.25,3000,71,False,False,False,1000000000.0,17
356,10000000.0,416869.3834703355,-1.7,26.25,3000,72,False,False,False,1000000000.0,5
357,10000000.0,416869.3834703355,-1.7,26.25,3000,72,False,False,False,1000000000.0,7
358,10000000.0,416869.3834703355,-1.7,26.25,3000,72,False,False,False,1000000000.0,9
359,10000000.0,416869.3834703355,-1.7,26.25,3000,72,False,False,False,1000000000.0,12
360,10000000.0,416869.3834703355,-1.7,26.25,3000,72,False,False,False,1000000000.0,17
361,10000000.0,416869.3834703355,-1.7,26.25,3000,73,False,False,False,1000000000.0,5
362,10000000.0,416869.3834703355,-1.7,26.25,3000,73,False,False,False,1000000000.0,7
363,10000000.0,416869.3834703355,-1.7,26.25,3000,73,False,False,False,1000000000.0,9
364,10000000.0,416869.3834703355,-1.7,26.25,3000,73,False,False,False,1000000000.0,12
365,10000000.0,416869.3834703355,-1.7,26.25,3000,73,False,False,False,1000000000.0,17
366,10000000.0,416869.3834703355,-1.7,26.25,3000,74,False,False,False,1000000000.0,5
367,10000000.0,416869.3834703355,-1.7,26.25,3000,74,False,False,False,1000000000.0,7
368,10000000.0,416869.3834703355,-1.7,26.25,3000,74,False,False,False,1000000000.0,9
369,10000000.0,416869.3834703355,-1.7,26.25,3000,74,False,False,False,1000000000.0,12
370,10000000.0,416869.3834703355,-1.7,26.25,3000,74,False,False,False,1000000000.0,17
371,10000000.0,416869.3834703355,-1.7,26.25,3000,75,False,False,False,1000000000.0,5
372,10000000.0,416869.3834703355,-1.7,26.25,3000,75,False,False,False,1000000000.0,7
373,10000000.0,416869.3834703355,-1.7,26.25,3000,75,False,False,False,1000000000.0,9
374,10000000.0,416869.3834703355,-1.7,26.25,3000,75,False,False,False,1000000000.0,12
375,10000000.0,416869.3834703355,-1.7,26.25,3000,75,False,False,False,1000000000.0,17
376,10000000.0,416869.3834703355,-1.7,26.25,3000,76,False,False,False,1000000000.0,5
377,10000000.0,416869.3834703355,-1.7,26.25,3000,76,False,False,False,1000000000.0,7
378,10000000.0,416869.3834703355,-1.7,26.25,3000,76,False,False,False,1000000000.0,9
379,10000000.0,416869.3834703355,-1.7,26.25,3000,76,False,False,False,1000000000.0,12
380,10000000.0,416869.3834703355,-1.7,26.25,3000,76,False,False,False,1000000000.0,17
381,10000000.0,416869.3834703355,-1.7,26.25,3000,77,False,False,False,1000000000.0,5
382,10000000.0,416869.3834703355,-1.7,26.25,3000,77,False,False,False,1000000000.0,7
383,10000000.0,416869.3834703355,-1.7,26.25,3000,77,False,False,False,1000000000.0,9
384,10000000.0,416869.3834703355,-1.7,26.25,3000,77,False,False,False,1000000000.0,12
385,10000000.0,416869.3834703355,-1.7,26.25,3000,77,False,False,False,1000000000.0,17
386,10000000.0,416869.3834703355,-1.7,26.25,3000,78,False,False,False,1000000000.0,5
387,10000000.0,416869.3834703355,-1.7,26.25,3000,78,False,False,False,1000000000.0,7
388,10000000.0,416869.3834703355,-1.7,26.25,3000,78,False,False,False,1000000000.0,9
389,10000000.0,416869.3834703355,-1.7,26.25,3000,78,False,False,False,1000000000.0,12
390,10000000.0,416869.3834703355,-1.7,26.25,3000,78,False,False,False,1000000000.0,17
391,10000000.0,416869.3834703355,-1.7,26.25,3000,79,False,False,False,1000000000.0,5
392,10000000.0,416869.3834703355,-1.7,26.25,3000,79,False,False,False,1000000000.0,7
393,10000000.0,416869.3834703355,-1.7,26.25,3000,79,False,False,False,1000000000.0,9
394,10000000.0,416869.3834703355,-1.7,26.25,3000,79,False,False,False,1000000000.0,12
395,10000000.0,416869.3834703355,-1.7,26.25,3000,79,False,False,False,1000000000.0,17
396,10000000.0,416869.3834703355,-1.7,26.25,3000,80,False,False,False,1000000000.0,5
397,10000000.0,416869.3834703355,-1.7,26.25,3000,80,False,False,False,1000000000.0,7
398,10000000.0,416869.3834703355,-1.7,26.25,3000,80,False,False,False,1000000000.0,9
399,10000000.0,416869.3834703355,-1.7,26.25,3000,80,False,False,False,1000000000.0,12
400,10000000.0,416869.3834703355,-1.7,26.25,3000,80,False,False,False,1000000000.0,17
401,10000000.0,416869.3834703355,-1.7,26.25,3000,81,False,False,False,1000000000.0,5
402,10000000.0,416869.3834703355,-1.7,26.25,3000,81,False,False,False,1000000000.0,7
403,10000000.0,416869.3834703355,-1.7,26.25,3000,81,False,False,False,1000000000.0,9
404,10000000.0,416869.3834703355,-1.7,26.25,3000,81,False,False,False,1000000000.0,12
405,10000000.0,416869.3834703355,-1.7,26.25,3000,81,False,False,False,1000000000.0,17
406,10000000.0,416869.3834703355,-1.7,26.25,3000,82,False,False,False,1000000000.0,5
407,10000000.0,416869.3834703355,-1.7,26.25,3000,82,False,False,False,1000000000.0,7
408,10000000.0,416869.3834703355,-1.7,26.25,3000,82,False,False,False,1000000000.0,9
409,10000000.0,416869.3834703355,-1.7,26.25,3000,82,False,False,False,1000000000.0,12
410,10000000.0,416869.3834703355,-1.7,26.25,3000,82,False,False,False,1000000000.0,17
411,10000000.0,416869.3834703355,-1.7,26.25,3000,83,False,False,False,1000000000.0,5
412,10000000.0,416869.3834703355,-1.7,26.25,3000,83,False,False,False,1000000000.0,7
413,10000000.0,416869.3834703355,-1.7,26.25,3000,83,False,False,False,1000000000.0,9
414,10000000.0,416869.3834703355,-1.7,26.25,3000,83,False,False,False,1000000000.0,12
415,10000000.0,416869.3834703355,-1.7,26.25,3000,83,False,False,False,1000000000.0,17
416,10000000.0,416869.3834703355,-1.7,26.25,3000,84,False,False,False,1000000000.0,5
417,10000000.0,416869.3834703355,-1.7,26.25,3000,84,False,False,False,1000000000.0,7
418,10000000.0,416869.3834703355,-1.7,26.25,3000,84,False,False,False,1000000000.0,9
419,10000000.0,416869.3834703355,-1.7,26.25,3000,84,False,False,False,1000000000.0,12
420,10000000.0,416869.3834703355,-1.7,26.25,3000,84,False,False,False,1000000000.0,17
421,10000000.0,416869.3834703355,-1.7,26.25,3000,85,False,False,False,1000000000.0,5
422,10000000.0,416869.3834703355,-1.7,26.25,3000,85,False,False,False,1000000000.0,7
423,10000000.0,416869.3834703355,-1.7,26.25,3000,85,False,False,False,1000000000.0,9
424,10000000.0,416869.3834703355,-1.7,26.25,3000,85,False,False,False,1000000000.0,12
425,10000000.0,416869.3834703355,-1.7,26.25,3000,85,False,False,False,1000000000.0,17
426,10000000.0,416869.3834703355,-1.7,26.25,3000,86,False,False,False,1000000000.0,5
427,10000000.0,416869.3834703355,-1.7,26.25,3000,86,False,False,False,1000000000.0,7
428,10000000.0,416869.3834703355,-1.7,26.25,3000,86,False,False,False,1000000000.0,9
429,10000000.0,416869.3834703355,-1.7,26.25,3000,86,False,False,False,1000000000.0,12
430,10000000.0,416869.3834703355,-1.7,26.25,3000,86,False,False,False,1000000000.0,17
431,10000000.0,416869.3834703355,-1.7,26.25,3000,87,False,False,False,1000000000.0,5
432,10000000.0,416869.3834703355,-1.7,26.25,3000,87,False,False,False,1000000000.0,7
433,10000000.0,416869.3834703355,-1.7,26.25,3000,87,False,False,False,1000000000.0,9
434,10000000.0,416869.3834703355,-1.7,26.25,3000,87,False,False,False,1000000000.0,12
435,10000000.0,416869.3834703355,-1.7,26.25,3000,87,False,False,False,1000000000.0,17
436,10000000.0,416869.3834703355,-1.7,26.25,3000,88,False,False,False,1000000000.0,5
437,10000000.0,416869.3834703355,-1.7,26.25,3000,88,False,False,False,1000000000.0,7
438,10000000.0,416869.3834703355,-1.7,26.25,3000,88,False,False,False,1000000000.0,9
439,10000000.0,416869.3834703355,-1.7,26.25,3000,88,False,False,False,1000000000.0,12
440,10000000.0,416869.3834703355,-1.7,26.25,3000,88,False,False,False,1000000000.0,17
441,10000000.0,416869.3834703355,-1.7,26.25,3000,89,False,False,False,1000000000.0,5
442,10000000.0,416869.3834703355,-1.7,26.25,3000,89,False,False,False,1000000000.0,7
443,10000000.0,416869.3834703355,-1.7,26.25,3000,89,False,False,False,1000000000.0,9
444,10000000.0,416869.3834703355,-1.7,26.25,3000,89,False,False,False,1000000000.0,12
445,10000000.0,416869.3834703355,-1.7,26.25,3000,89,False,False,False,1000000000.0,17
446,10000000.0,416869.3834703355,-1.7,26.25,3000,90,False,False,False,1000000000.0,5
447,10000000.0,416869.3834703355,-1.7,26.25,3000,90,False,False,False,1000000000.0,7
448,10000000.0,416869.3834703355,-1.7,26.25,3000,90,False,False,False,1000000000.0,9
449,10000000.0,416869.3834703355,-1.7,26.25,3000,90,False,False,False,1000000000.0,12
450,10000000.0,416869.3834703355,-1.7,26.25,3000,90,False,False,False,1000000000.0,17
451,10000000.0,416869.3834703355,-1.7,26.25,3000,91,False,False,False,1000000000.0,5
452,10000000.0,416869.3834703355,-1.7,26.25,3000,91,False,False,False,1000000000.0,7
453,10000000.0,416869.3834703355,-1.7,26.25,3000,91,False,False,False,1000000000.0,9
454,10000000.0,416869.3834703355,-1.7,26.25,3000,91,False,False,False,1000000000.0,12
455,10000000.0,416869.3834703355,-1.7,26.25,3000,91,False,False,False,1000000000.0,17
456,10000000.0,416869.3834703355,-1.7,26.25,3000,92,False,False,False,1000000000.0,5
457,10000000.0,416869.3834703355,-1.7,26.25,3000,92,False,False,False,1000000000.0,7
458,10000000.0,416869.3834703355,-1.7,26.25,3000,92,False,False,False,1000000000.0,9
459,10000000.0,416869.3834703355,-1.7,26.25,3000,92,False,False,False,1000000000.0,12
460,10000000.0,416869.3834703355,-1.7,26.25,3000,92,False,False,False,1000000000.0,17
461,10000000.0,416869.3834703355,-1.7,26.25,3000,93,False,False,False,1000000000.0,5
462,10000000.0,416869.3834703355,-1.7,26.25,3000,93,False,False,False,1000000000.0,7
463,10000000.0,416869.3834703355,-1.7,26.25,3000,93,False,False,False,1000000000.0,9
464,10000000.0,416869.3834703355,-1.7,26.25,3000,93,False,False,False,1000000000.0,12
465,10000000.0,416869.3834703355,-1.7,26.25,3000,93,False,False,False,1000000000.0,17
466,10000000.0,416869.3834703355,-1.7,26.25,3000,94,False,False,False,1000000000.0,5
467,10000000.0,416869.3834703355,-1.7,26.25,3000,94,False,False,False,1000000000.0,7
468,10000000.0,416869.3834703355,-1.7,26.25,3000,94,False,False,False,1000000000.0,9
469,10000000.0,416869.3834703355,-1.7,26.25,3000,94,False,False,False,1000000000.0,12
470,10000000.0,416869.3834703355,-1.7,26.25,3000,94,False,False,False,1000000000.0,17
471,10000000.0,416869.3834703355,-1.7,26.25,3000,95,False,False,False,1000000000.0,5
472,10000000.0,416869.3834703355,-1.7,26.25,3000,95,False,False,False,1000000000.0,7
473,10000000.0,416869.3834703355,-1.7,26.25,3000,95,False,False,False,1000000000.0,9
474,10000000.0,416869.3834703355,-1.7,26.25,3000,95,False,False,False,1000000000.0,12
475,10000000.0,416869.3834703355,-1.7,26.25,3000,95,False,False,False,1000000000.0,17
476,10000000.0,416869.3834703355,-1.7,26.25,3000,96,False,False,False,1000000000.0,5
477,10000000.0,416869.3834703355,-1.7,26.25,3000,96,False,False,False,1000000000.0,7
478,10000000.0,416869.3834703355,-1.7,26.25,3000,96,False,False,False,1000000000.0,9
479,10000000.0,416869.3834703355,-1.7,26.25,3000,96,False,False,False,1000000000.0,12
480,10000000.0,416869.3834703355,-1.7,26.25,3000,96,False,False,False,1000000000.0,17
481,10000000.0,416869.3834703355,-1.7,26.25,3000,97,False,False,False,1000000000.0,5
482,10000000.0,416869.3834703355,-1.7,26.25,3000,97,False,False,False,1000000000.0,7
483,10000000.0,416869.3834703355,-1.7,26.25,3000,97,False,False,False,1000000000.0,9
484,10000000.0,416869.3834703355,-1.7,26.25,3000,97,False,False,False,1000000000.0,12
485,10000000.0,416869.3834703355,-1.7,26.25,3000,97,False,False,False,1000000000.0,17
486,10000000.0,416869.3834703355,-1.7,26.25,3000,98,False,False,False,1000000000.0,5
487,10000000.0,416869.3834703355,-1.7,26.25,3000,98,False,False,False,1000000000.0,7
488,10000000.0,416869.3834703355,-1.7,26.25,3000,98,False,False,False,1000000000.0,9
489,10000000.0,416869.3834703355,-1.7,26.25,3000,98,False,False,False,1000000000.0,12
490,10000000.0,416869.3834703355,-1.7,26.25,3000,98,False,False,False,1000000000.0,17
491,10000000.0,416869.3834703355,-1.7,26.25,3000,99,False,False,False,1000000000.0,5
492,10000000.0,416869.3834703355,-1.7,26.25,3000,99,False,False,False,1000000000.0,7
493,10000000.0,416869.3834703355,-1.7,26.25,3000,99,False,False,False,1000000000.0,9
494,10000000.0,416869.3834703355,-1.7,26.25,3000,99,False,False,False,1000000000.0,12
495,10000000.0,416869.3834703355,-1.7,26.25,3000,99,False,False,False,1000000000.0,17
496,10000000.0,416869.3834703355,-1.7,26.25,3000,100,False,False,False,1000000000.0,5
497,10000000.0,416869.3834703355,-1.7,26.25,3000,100,False,False,False,1000000000.0,7
498,10000000.0,416869.3834703355,-1.7,26.25,3000,100,False,False,False,1000000000.0,9
499,10000000.0,416869.3834703355,-1.7,26.25,3000,100,False,False,False,1000000000.0,12
500,10000000.0,416869.3834703355,-1.7,26.25,3000,100,False,False,False,1000000000.0,17
501,10000000.0,4168693.834703355,-1.7,26.25,3000,1,False,False,False,1000000000.0,5
502,10000000.0,4168693.834703355,-1.7,26.25,3000,1,False,False,False,1000000000.0,7
503,10000000.0,4168693.834703355,-1.7,26.25,3000,1,False,False,False,1000000000.0,9
504,10000000.0,4168693.834703355,-1.7,26.25,3000,1,False,False,False,1000000000.0,12
505,10000000.0,4168693.834703355,-1.7,26.25,3000,1,False,False,False,1000000000.0,17
506,10000000.0,4168693.834703355,-1.7,26.25,3000,2,False,False,False,1000000000.0,5
507,10000000.0,4168693.834703355,-1.7,26.25,3000,2,False,False,False,1000000000.0,7
508,10000000.0,4168693.834703355,-1.7,26.25,3000,2,False,False,False,1000000000.0,9
509,10000000.0,4168693.834703355,-1.7,26.25,3000,2,False,False,False,1000000000.0,12
510,10000000.0,4168693.834703355,-1.7,26.25,3000,2,False,False,False,1000000000.0,17
511,10000000.0,4168693.834703355,-1.7,26.25,3000,3,False,False,False,1000000000.0,5
512,10000000.0,4168693.834703355,-1.7,26.25,3000,3,False,False,False,1000000000.0,7
513,10000000.0,4168693.834703355,-1.7,26.25,3000,3,False,False,False,1000000000.0,9
514,10000000.0,4168693.834703355,-1.7,26.25,3000,3,False,False,False,1000000000.0,12
515,10000000.0,4168693.834703355,-1.7,26.25,3000,3,False,False,False,1000000000.0,17
516,10000000.0,4168693.834703355,-1.7,26.25,3000,4,False,False,False,1000000000.0,5
517,10000000.0,4168693.834703355,-1.7,26.25,3000,4,False,False,False,1000000000.0,7
518,10000000.0,4168693.834703355,-1.7,26.25,3000,4,False,False,False,1000000000.0,9
519,10000000.0,4168693.834703355,-1.7,26.25,3000,4,False,False,False,1000000000.0,12
520,10000000.0,4168693.834703355,-1.7,26.25,3000,4,False,False,False,1000000000.0,17
521,10000000.0,4168693.834703355,-1.7,26.25,3000,5,False,False,False,1000000000.0,5
522,10000000.0,4168693.834703355,-1.7,26.25,3000,5,False,False,False,1000000000.0,7
523,10000000.0,4168693.834703355,-1.7,26.25,3000,5,False,False,False,1000000000.0,9
524,10000000.0,4168693.834703355,-1.7,26.25,3000,5,False,False,False,1000000000.0,12
525,10000000.0,4168693.834703355,-1.7,26.25,3000,5,False,False,False,1000000000.0,17
526,10000000.0,4168693.834703355,-1.7,26.25,3000,6,False,False,False,1000000000.0,5
527,10000000.0,4168693.834703355,-1.7,26.25,3000,6,False,False,False,1000000000.0,7
528,10000000.0,4168693.834703355,-1.7,26.25,3000,6,False,False,False,1000000000.0,9
529,10000000.0,4168693.834703355,-1.7,26.25,3000,6,False,False,False,1000000000.0,12
530,10000000.0,4168693.834703355,-1.7,26.25,3000,6,False,False,False,1000000000.0,17
531,10000000.0,4168693.834703355,-1.7,26.25,3000,7,False,False,False,1000000000.0,5
532,10000000.0,4168693.834703355,-1.7,26.25,3000,7,False,False,False,1000000000.0,7
533,10000000.0,4168693.834703355,-1.7,26.25,3000,7,False,False,False,1000000000.0,9
534,10000000.0,4168693.834703355,-1.7,26.25,3000,7,False,False,False,1000000000.0,12
535,10000000.0,4168693.834703355,-1.7,26.25,3000,7,False,False,False,1000000000.0,17
536,10000000.0,4168693.834703355,-1.7,26.25,3000,8,False,False,False,1000000000.0,5
537,10000000.0,4168693.834703355,-1.7,26.25,3000,8,False,False,False,1000000000.0,7
538,10000000.0,4168693.834703355,-1.7,26.25,3000,8,False,False,False,1000000000.0,9
539,10000000.0,4168693.834703355,-1.7,26.25,3000,8,False,False,False,1000000000.0,12
540,10000000.0,4168693.834703355,-1.7,26.25,3000,8,False,False,False,1000000000.0,17
541,10000000.0,4168693.834703355,-1.7,26.25,3000,9,False,False,False,1000000000.0,5
542,10000000.0,4168693.834703355,-1.7,26.25,3000,9,False,False,False,1000000000.0,7
543,10000000.0,4168693.834703355,-1.7,26.25,3000,9,False,False,False,1000000000.0,9
544,10000000.0,4168693.834703355,-1.7,26.25,3000,9,False,False,False,1000000000.0,12
545,10000000.0,4168693.834703355,-1.7,26.25,3000,9,False,False,False,1000000000.0,17
546,10000000.0,4168693.834703355,-1.7,26.25,3000,10,False,False,False,1000000000.0,5
547,10000000.0,4168693.834703355,-1.7,26.25,3000,10,False,False,False,1000000000.0,7
548,10000000.0,4168693.834703355,-1.7,26.25,3000,10,False,False,False,1000000000.0,9
549,10000000.0,4168693.834703355,-1.7,26.25,3000,10,False,False,False,1000000000.0,12
550,10000000.0,4168693.834703355,-1.7,26.25,3000,10,False,False,False,1000000000.0,17
551,10000000.0,4168693.834703355,-1.7,26.25,3000,11,False,False,False,1000000000.0,5
552,10000000.0,4168693.834703355,-1.7,26.25,3000,11,False,False,False,1000000000.0,7
553,10000000.0,4168693.834703355,-1.7,26.25,3000,11,False,False,False,1000000000.0,9
554,10000000.0,4168693.834703355,-1.7,26.25,3000,11,False,False,False,1000000000.0,12
555,10000000.0,4168693.834703355,-1.7,26.25,3000,11,False,False,False,1000000000.0,17
556,10000000.0,4168693.834703355,-1.7,26.25,3000,12,False,False,False,1000000000.0,5
557,10000000.0,4168693.834703355,-1.7,26.25,3000,12,False,False,False,1000000000.0,7
558,10000000.0,4168693.834703355,-1.7,26.25,3000,12,False,False,False,1000000000.0,9
559,10000000.0,4168693.834703355,-1.7,26.25,3000,12,False,False,False,1000000000.0,12
560,10000000.0,4168693.834703355,-1.7,26.25,3000,12,False,False,False,1000000000.0,17
561,10000000.0,4168693.834703355,-1.7,26.25,3000,13,False,False,False,1000000000.0,5
562,10000000.0,4168693.834703355,-1.7,26.25,3000,13,False,False,False,1000000000.0,7
563,10000000.0,4168693.834703355,-1.7,26.25,3000,13,False,False,False,1000000000.0,9
564,10000000.0,4168693.834703355,-1.7,26.25,3000,13,False,False,False,1000000000.0,12
565,10000000.0,4168693.834703355,-1.7,26.25,3000,13,False,False,False,1000000000.0,17
566,10000000.0,4168693.834703355,-1.7,26.25,3000,14,False,False,False,1000000000.0,5
567,10000000.0,4168693.834703355,-1.7,26.25,3000,14,False,False,False,1000000000.0,7
568,10000000.0,4168693.834703355,-1.7,26.25,3000,14,False,False,False,1000000000.0,9
569,10000000.0,4168693.834703355,-1.7,26.25,3000,14,False,False,False,1000000000.0,12
570,10000000.0,4168693.834703355,-1.7,26.25,3000,14,False,False,False,1000000000.0,17
571,10000000.0,4168693.834703355,-1.7,26.25,3000,15,False,False,False,1000000000.0,5
572,10000000.0,4168693.834703355,-1.7,26.25,3000,15,False,False,False,1000000000.0,7
573,10000000.0,4168693.834703355,-1.7,26.25,3000,15,False,False,False,1000000000.0,9
574,10000000.0,4168693.834703355,-1.7,26.25,3000,15,False,False,False,1000000000.0,12
575,10000000.0,4168693.834703355,-1.7,26.25,3000,15,False,False,False,1000000000.0,17
576,10000000.0,4168693.834703355,-1.7,26.25,3000,16,False,False,False,1000000000.0,5
577,10000000.0,4168693.834703355,-1.7,26.25,3000,16,False,False,False,1000000000.0,7
578,10000000.0,4168693.834703355,-1.7,26.25,3000,16,False,False,False,1000000000.0,9
579,10000000.0,4168693.834703355,-1.7,26.25,3000,16,False,False,False,1000000000.0,12
580,10000000.0,4168693.834703355,-1.7,26.25,3000,16,False,False,False,1000000000.0,17
581,10000000.0,4168693.834703355,-1.7,26.25,3000,17,False,False,False,1000000000.0,5
582,10000000.0,4168693.834703355,-1.7,26.25,3000,17,False,False,False,1000000000.0,7
583,10000000.0,4168693.834703355,-1.7,26.25,3000,17,False,False,False,1000000000.0,9
584,10000000.0,4168693.834703355,-1.7,26.25,3000,17,False,False,False,1000000000.0,12
585,10000000.0,4168693.834703355,-1.7,26.25,3000,17,False,False,False,1000000000.0,17
586,10000000.0,4168693.834703355,-1.7,26.25,3000,18,False,False,False,1000000000.0,5
587,10000000.0,4168693.834703355,-1.7,26.25,3000,18,False,False,False,1000000000.0,7
588,10000000.0,4168693.834703355,-1.7,26.25,3000,18,False,False,False,1000000000.0,9
589,10000000.0,4168693.834703355,-1.7,26.25,3000,18,False,False,False,1000000000.0,12
590,10000000.0,4168693.834703355,-1.7,26.25,3000,18,False,False,False,1000000000.0,17
591,10000000.0,4168693.834703355,-1.7,26.25,3000,19,False,False,False,1000000000.0,5
592,10000000.0,4168693.834703355,-1.7,26.25,3000,19,False,False,False,1000000000.0,7
593,10000000.0,4168693.834703355,-1.7,26.25,3000,19,False,False,False,1000000000.0,9
594,10000000.0,4168693.834703355,-1.7,26.25,3000,19,False,False,False,1000000000.0,12
595,10000000.0,4168693.834703355,-1.7,26.25,3000,19,False,False,False,1000000000.0,17
596,10000000.0,4168693.834703355,-1.7,26.25,3000,20,False,False,False,1000000000.0,5
597,10000000.0,4168693.834703355,-1.7,26.25,3000,20,False,False,False,1000000000.0,7
598,10000000.0,4168693.834703355,-1.7,26.25,3000,20,False,False,False,1000000000.0,9
599,10000000.0,4168693.834703355,-1.7,26.25,3000,20,False,False,False,1000000000.0,12
600,10000000.0,4168693.834703355,-1.7,26.25,3000,20,False,False,False,1000000000.0,17
601,10000000.0,4168693.834703355,-1.7,26.25,3000,21,False,False,False,1000000000.0,5
602,10000000.0,4168693.834703355,-1.7,26.25,3000,21,False,False,False,1000000000.0,7
603,10000000.0,4168693.834703355,-1.7,26.25,3000,21,False,False,False,1000000000.0,9
604,10000000.0,4168693.834703355,-1.7,26.25,3000,21,False,False,False,1000000000.0,12
605,10000000.0,4168693.834703355,-1.7,26.25,3000,21,False,False,False,1000000000.0,17
606,10000000.0,4168693.834703355,-1.7,26.25,3000,22,False,False,False,1000000000.0,5
607,10000000.0,4168693.834703355,-1.7,26.25,3000,22,False,False,False,1000000000.0,7
608,10000000.0,4168693.834703355,-1.7,26.25,3000,22,False,False,False,1000000000.0,9
609,10000000.0,4168693.834703355,-1.7,26.25,3000,22,False,False,False,1000000000.0,12
610,10000000.0,4168693.834703355,-1.7,26.25,3000,22,False,False,False,1000000000.0,17
611,10000000.0,4168693.834703355,-1.7,26.25,3000,23,False,False,False,1000000000.0,5
612,10000000.0,4168693.834703355,-1.7,26.25,3000,23,False,False,False,1000000000.0,7
613,10000000.0,4168693.834703355,-1.7,26.25,3000,23,False,False,False,1000000000.0,9
614,10000000.0,4168693.834703355,-1.7,26.25,3000,23,False,False,False,1000000000.0,12
