task_id,M0,rhoh0,FeH,rg,tend,seed,rantala_imbh_seed,chattopadhyay_seed,galpy_potential,M_vir,c_halo
304,10000000.0,41686938.34703355,-1.7,26.25,3000,4,False,False,False,1000000000.0,7
305,10000000.0,41686938.34703355,-1.7,26.25,3000,5,False,False,False,1000000000.0,7
306,10000000.0,41686938.34703355,-1.7,26.25,3000,6,False,False,False,1000000000.0,7
307,10000000.0,41686938.34703355,-1.7,26.25,3000,7,False,False,False,1000000000.0,7
308,10000000.0,41686938.34703355,-1.7,26.25,3000,8,False,False,False,1000000000.0,7
309,10000000.0,41686938.34703355,-1.7,26.25,3000,9,False,False,False,1000000000.0,7
310,10000000.0,41686938.34703355,-1.7,26.25,3000,10,False,False,False,1000000000.0,7
311,10000000.0,41686938.34703355,-1.7,26.25,3000,11,False,False,False,1000000000.0,7
312,10000000.0,41686938.34703355,-1.7,26.25,3000,12,False,False,False,1000000000.0,7
313,10000000.0,41686938.34703355,-1.7,26.25,3000,13,False,False,False,1000000000.0,7
314,10000000.0,41686938.34703355,-1.7,26.25,3000,14,False,False,False,1000000000.0,7
315,10000000.0,41686938.34703355,-1.7,26.25,3000,15,False,False,False,1000000000.0,7
316,10000000.0,41686938.34703355,-1.7,26.25,3000,16,False,False,False,1000000000.0,7
317,10000000.0,41686938.34703355,-1.7,26.25,3000,17,False,False,False,1000000000.0,7
318,10000000.0,41686938.34703355,-1.7,26.25,3000,18,False,False,False,1000000000.0,7
319,10000000.0,41686938.34703355,-1.7,26.25,3000,19,False,False,False,1000000000.0,7
320,10000000.0,41686938.34703355,-1.7,26.25,3000,20,False,False,False,1000000000.0,7
321,10000000.0,41686938.34703355,-1.7,26.25,3000,21,False,False,False,1000000000.0,7
322,10000000.0,41686938.34703355,-1.7,26.25,3000,22,False,False,False,1000000000.0,7
323,10000000.0,41686938.34703355,-1.7,26.25,3000,23,False,False,False,1000000000.0,7
324,10000000.0,41686938.34703355,-1.7,26.25,3000,24,False,False,False,1000000000.0,7
325,10000000.0,41686938.34703355,-1.7,26.25,3000,25,False,False,False,1000000000.0,7
326,10000000.0,41686938.34703355,-1.7,26.25,3000,26,False,False,False,1000000000.0,7
327,10000000.0,41686938.34703355,-1.7,26.25,3000,27,False,False,False,1000000000.0,7
328,10000000.0,41686938.34703355,-1.7,26.25,3000,28,False,False,False,1000000000.0,7
329,10000000.0,41686938.34703355,-1.7,26.25,3000,29,False,False,False,1000000000.0,7
330,10000000.0,41686938.34703355,-1.7,26.25,3000,30,False,False,False,1000000000.0,7
331,10000000.0,41686938.34703355,-1.7,26.25,3000,31,False,False,False,1000000000.0,7
332,10000000.0,41686938.34703355,-1.7,26.25,3000,32,False,False,False,1000000000.0,7
333,10000000.0,41686938.34703355,-1.7,26.25,3000,33,False,False,False,1000000000.0,7
334,10000000.0,41686938.34703355,-1.7,26.25,3000,34,False,False,False,1000000000.0,7
335,10000000.0,41686938.34703355,-1.7,26.25,3000,35,False,False,False,1000000000.0,7
336,10000000.0,41686938.34703355,-1.7,26.25,3000,36,False,False,False,1000000000.0,7
337,10000000.0,41686938.34703355,-1.7,26.25,3000,37,False,False,False,1000000000.0,7
338,10000000.0,41686938.34703355,-1.7,26.25,3000,38,False,False,False,1000000000.0,7
339,10000000.0,41686938.34703355,-1.7,26.25,3000,39,False,False,False,1000000000.0,7
340,10000000.0,41686938.34703355,-1.7,26.25,3000,40,False,False,False,1000000000.0,7
341,10000000.0,41686938.34703355,-1.7,26.25,3000,41,False,False,False,1000000000.0,7
342,10000000.0,41686938.34703355,-1.7,26.25,3000,42,False,False,False,1000000000.0,7
343,10000000.0,41686938.34703355,-1.7,26.25,3000,43,False,False,False,1000000000.0,7
344,10000000.0,41686938.34703355,-1.7,26.25,3000,44,False,False,False,1000000000.0,7
345,10000000.0,41686938.34703355,-1.7,26.25,3000,45,False,False,False,1000000000.0,7
346,10000000.0,41686938.34703355,-1.7,26.25,3000,46,False,False,False,1000000000.0,7
347,10000000.0,41686938.34703355,-1.7,26.25,3000,47,False,False,False,1000000000.0,7
348,10000000.0,41686938.34703355,-1.7,26.25,3000,48,False,False,False,1000000000.0,7
349,10000000.0,41686938.34703355,-1.7,26.25,3000,49,False,False,False,1000000000.0,7
350,10000000.0,41686938.34703355,-1.7,26.25,3000,50,False,False,False,1000000000.0,7
351,10000000.0,41686938.34703355,-1.7,26.25,3000,51,False,False,False,1000000000.0,7
352,10000000.0,41686938.34703355,-1.7,26.25,3000,52,False,False,False,1000000000.0,7
353,10000000.0,41686938.34703355,-1.7,26.25,3000,53,False,False,False,1000000000.0,7
354,10000000.0,41686938.34703355,-1.7,26.25,3000,54,False,False,False,1000000000.0,7
355,10000000.0,41686938.34703355,-1.7,26.25,3000,55,False,False,False,1000000000.0,7
356,10000000.0,41686938.34703355,-1.7,26.25,3000,56,False,False,False,1000000000.0,7
357,10000000.0,41686938.34703355,-1.7,26.25,3000,57,False,False,False,1000000000.0,7
358,10000000.0,41686938.34703355,-1.7,26.25,3000,58,False,False,False,1000000000.0,7
359,10000000.0,41686938.34703355,-1.7,26.25,3000,59,False,False,False,1000000000.0,7
360,10000000.0,41686938.34703355,-1.7,26.25,3000,60,False,False,False,1000000000.0,7
361,10000000.0,41686938.34703355,-1.7,26.25,3000,61,False,False,False,1000000000.0,7
362,10000000.0,41686938.34703355,-1.7,26.25,3000,62,False,False,False,1000000000.0,7
363,10000000.0,41686938.34703355,-1.7,26.25,3000,63,False,False,False,1000000000.0,7
364,10000000.0,41686938.34703355,-1.7,26.25,3000,64,False,False,False,1000000000.0,7
365,10000000.0,41686938.34703355,-1.7,26.25,3000,65,False,False,False,1000000000.0,7
366,10000000.0,41686938.34703355,-1.7,26.25,3000,66,False,False,False,1000000000.0,7
367,10000000.0,41686938.34703355,-1.7,26.25,3000,67,False,False,False,1000000000.0,7
368,10000000.0,41686938.34703355,-1.7,26.25,3000,68,False,False,False,1000000000.0,7
369,10000000.0,41686938.34703355,-1.7,26.25,3000,69,False,False,False,1000000000.0,7
370,10000000.0,41686938.34703355,-1.7,26.25,3000,70,False,False,False,1000000000.0,7
371,10000000.0,41686938.34703355,-1.7,26.25,3000,71,False,False,False,1000000000.0,7
372,10000000.0,41686938.34703355,-1.7,26.25,3000,72,False,False,False,1000000000.0,7
373,10000000.0,41686938.34703355,-1.7,26.25,3000,73,False,False,False,1000000000.0,7
374,10000000.0,41686938.34703355,-1.7,26.25,3000,74,False,False,False,1000000000.0,7
375,10000000.0,41686938.34703355,-1.7,26.25,3000,75,False,False,False,1000000000.0,7
376,10000000.0,41686938.34703355,-1.7,26.25,3000,76,False,False,False,1000000000.0,7
377,10000000.0,41686938.34703355,-1.7,26.25,3000,77,False,False,False,1000000000.0,7
378,10000000.0,41686938.34703355,-1.7,26.25,3000,78,False,False,False,1000000000.0,7
379,10000000.0,41686938.34703355,-1.7,26.25,3000,79,False,False,False,1000000000.0,7
380,10000000.0,41686938.34703355,-1.7,26.25,3000,80,False,False,False,1000000000.0,7
381,10000000.0,41686938.34703355,-1.7,26.25,3000,81,False,False,False,1000000000.0,7
382,10000000.0,41686938.34703355,-1.7,26.25,3000,82,False,False,False,1000000000.0,7
383,10000000.0,41686938.34703355,-1.7,26.25,3000,83,False,False,False,1000000000.0,7
384,10000000.0,41686938.34703355,-1.7,26.25,3000,84,False,False,False,1000000000.0,7
385,10000000.0,41686938.34703355,-1.7,26.25,3000,85,False,False,False,1000000000.0,7
386,10000000.0,41686938.34703355,-1.7,26.25,3000,86,False,False,False,1000000000.0,7
387,10000000.0,41686938.34703355,-1.7,26.25,3000,87,False,False,False,1000000000.0,7
388,10000000.0,41686938.34703355,-1.7,26.25,3000,88,False,False,False,1000000000.0,7
389,10000000.0,41686938.34703355,-1.7,26.25,3000,89,False,False,False,1000000000.0,7
390,10000000.0,41686938.34703355,-1.7,26.25,3000,90,False,False,False,1000000000.0,7
391,10000000.0,41686938.34703355,-1.7,26.25,3000,91,False,False,False,1000000000.0,7
392,10000000.0,41686938.34703355,-1.7,26.25,3000,92,False,False,False,1000000000.0,7
393,10000000.0,41686938.34703355,-1.7,26.25,3000,93,False,False,False,1000000000.0,7
394,10000000.0,41686938.34703355,-1.7,26.25,3000,94,False,False,False,1000000000.0,7
395,10000000.0,41686938.34703355,-1.7,26.25,3000,95,False,False,False,1000000000.0,7
396,10000000.0,41686938.34703355,-1.7,26.25,3000,96,False,False,False,1000000000.0,7
397,10000000.0,41686938.34703355,-1.7,26.25,3000,97,False,False,False,1000000000.0,7
398,10000000.0,41686938.34703355,-1.7,26.25,3000,98,False,False,False,1000000000.0,7
399,10000000.0,41686938.34703355,-1.7,26.25,3000,99,False,False,False,1000000000.0,7
400,10000000.0,41686938.34703355,-1.7,26.25,3000,100,False,False,False,1000000000.0,7
401,10000000.0,131825673.85564047,-1.7,26.25,3000,1,False,False,False,1000000000.0,7
402,10000000.0,131825673.85564047,-1.7,26.25,3000,2,False,False,False,1000000000.0,7
403,10000000.0,131825673.85564047,-1.7,26.25,3000,3,False,False,False,1000000000.0,7
404,10000000.0,131825673.85564047,-1.7,26.25,3000,4,False,False,False,1000000000.0,7
405,10000000.0,131825673.85564047,-1.7,26.25,3000,5,False,False,False,1000000000.0,7
406,10000000.0,131825673.85564047,-1.7,26.25,3000,6,False,False,False,1000000000.0,7
407,10000000.0,131825673.85564047,-1.7,26.25,3000,7,False,False,False,1000000000.0,7
408,10000000.0,131825673.85564047,-1.7,26.25,3000,8,False,False,False,1000000000.0,7
409,10000000.0,131825673.85564047,-1.7,26.25,3000,9,False,False,False,1000000000.0,7
410,10000000.0,131825673.85564047,-1.7,26.25,3000,10,False,False,False,1000000000.0,7
411,10000000.0,131825673.85564047,-1.7,26.25,3000,11,False,False,False,1000000000.0,7
412,10000000.0,131825673.85564047,-1.7,26.25,3000,12,False,False,False,1000000000.0,7
413,10000000.0,131825673.85564047,-1.7,26.25,3000,13,False,False,False,1000000000.0,7
414,10000000.0,131825673.85564047,-1.7,26.25,3000,14,False,False,False,1000000000.0,7
415,10000000.0,131825673.85564047,-1.7,26.25,3000,15,False,False,False,1000000000.0,7
416,10000000.0,131825673.85564047,-1.7,26.25,3000,16,False,False,False,1000000000.0,7
417,10000000.0,131825673.85564047,-1.7,26.25,3000,17,False,False,False,1000000000.0,7
418,10000000.0,131825673.85564047,-1.7,26.25,3000,18,False,False,False,1000000000.0,7
419,10000000.0,131825673.85564047,-1.7,26.25,3000,19,False,False,False,1000000000.0,7
420,10000000.0,131825673.85564047,-1.7,26.25,3000,20,False,False,False,1000000000.0,7
421,10000000.0,131825673.85564047,-1.7,26.25,3000,21,False,False,False,1000000000.0,7
422,10000000.0,131825673.85564047,-1.7,26.25,3000,22,False,False,False,1000000000.0,7
423,10000000.0,131825673.85564047,-1.7,26.25,3000,23,False,False,False,1000000000.0,7
424,10000000.0,131825673.85564047,-1.7,26.25,3000,24,False,False,False,1000000000.0,7
425,10000000.0,131825673.85564047,-1.7,26.25,3000,25,False,False,False,1000000000.0,7
426,10000000.0,131825673.85564047,-1.7,26.25,3000,26,False,False,False,1000000000.0,7
427,10000000.0,131825673.85564047,-1.7,26.25,3000,27,False,False,False,1000000000.0,7
428,10000000.0,131825673.85564047,-1.7,26.25,3000,28,False,False,False,1000000000.0,7
429,10000000.0,131825673.85564047,-1.7,26.25,3000,29,False,False,False,1000000000.0,7
430,10000000.0,131825673.85564047,-1.7,26.25,3000,30,False,False,False,1000000000.0,7
431,10000000.0,131825673.85564047,-1.7,26.25,3000,31,False,False,False,1000000000.0,7
432,10000000.0,131825673.85564047,-1.7,26.25,3000,32,False,False,False,1000000000.0,7
433,10000000.0,131825673.85564047,-1.7,26.25,3000,33,False,False,False,1000000000.0,7
434,10000000.0,131825673.85564047,-1.7,26.25,3000,34,False,False,False,1000000000.0,7
435,10000000.0,131825673.85564047,-1.7,26.25,3000,35,False,False,False,1000000000.0,7
436,10000000.0,131825673.85564047,-1.7,26.25,3000,36,False,False,False,1000000000.0,7
437,10000000.0,131825673.85564047,-1.7,26.25,3000,37,False,False,False,1000000000.0,7
438,10000000.0,131825673.85564047,-1.7,26.25,3000,38,False,False,False,1000000000.0,7
439,10000000.0,131825673.85564047,-1.7,26.25,3000,39,False,False,False,1000000000.0,7
440,10000000.0,131825673.85564047,-1.7,26.25,3000,40,False,False,False,1000000000.0,7
441,10000000.0,131825673.85564047,-1.7,26.25,3000,41,False,False,False,1000000000.0,7
442,10000000.0,131825673.85564047,-1.7,26.25,3000,42,False,False,False,1000000000.0,7
443,10000000.0,131825673.85564047,-1.7,26.25,3000,43,False,False,False,1000000000.0,7
444,10000000.0,131825673.85564047,-1.7,26.25,3000,44,False,False,False,1000000000.0,7
445,10000000.0,131825673.85564047,-1.7,26.25,3000,45,False,False,False,1000000000.0,7
446,10000000.0,131825673.85564047,-1.7,26.25,3000,46,False,False,False,1000000000.0,7
447,10000000.0,131825673.85564047,-1.7,26.25,3000,47,False,False,False,1000000000.0,7
448,10000000.0,131825673.85564047,-1.7,26.25,3000,48,False,False,False,1000000000.0,7
449,10000000.0,131825673.85564047,-1.7,26.25,3000,49,False,False,False,1000000000.0,7
450,10000000.0,131825673.85564047,-1.7,26.25,3000,50,False,False,False,1000000000.0,7
451,10000000.0,131825673.85564047,-1.7,26.25,3000,51,False,False,False,1000000000.0,7
452,10000000.0,131825673.85564047,-1.7,26.25,3000,52,False,False,False,1000000000.0,7
453,10000000.0,131825673.85564047,-1.7,26.25,3000,53,False,False,False,1000000000.0,7
454,10000000.0,131825673.85564047,-1.7,26.25,3000,54,False,False,False,1000000000.0,7
455,10000000.0,131825673.85564047,-1.7,26.25,3000,55,False,False,False,1000000000.0,7
456,10000000.0,131825673.85564047,-1.7,26.25,3000,56,False,False,False,1000000000.0,7
457,10000000.0,131825673.85564047,-1.7,26.25,3000,57,False,False,False,1000000000.0,7
458,10000000.0,131825673.85564047,-1.7,26.25,3000,58,False,False,False,1000000000.0,7
459,10000000.0,131825673.85564047,-1.7,26.25,3000,59,False,False,False,1000000000.0,7
460,10000000.0,131825673.85564047,-1.7,26.25,3000,60,False,False,False,1000000000.0,7
461,10000000.0,131825673.85564047,-1.7,26.25,3000,61,False,False,False,1000000000.0,7
462,10000000.0,131825673.85564047,-1.7,26.25,3000,62,False,False,False,1000000000.0,7
463,10000000.0,131825673.85564047,-1.7,26.25,3000,63,False,False,False,1000000000.0,7
464,10000000.0,131825673.85564047,-1.7,26.25,3000,64,False,False,False,1000000000.0,7
465,10000000.0,131825673.85564047,-1.7,26.25,3000,65,False,False,False,1000000000.0,7
466,10000000.0,131825673.85564047,-1.7,26.25,3000,66,False,False,False,1000000000.0,7
467,10000000.0,131825673.85564047,-1.7,26.25,3000,67,False,False,False,1000000000.0,7
468,10000000.0,131825673.85564047,-1.7,26.25,3000,68,False,False,False,1000000000.0,7
469,10000000.0,131825673.85564047,-1.7,26.25,3000,69,False,False,False,1000000000.0,7
470,10000000.0,131825673.85564047,-1.7,26.25,3000,70,False,False,False,1000000000.0,7
471,10000000.0,131825673.85564047,-1.7,26.25,3000,71,False,False,False,1000000000.0,7
472,10000000.0,131825673.85564047,-1.7,26.25,3000,72,False,False,False,1000000000.0,7
473,10000000.0,131825673.85564047,-1.7,26.25,3000,73,False,False,False,1000000000.0,7
474,10000000.0,131825673.85564047,-1.7,26.25,3000,74,False,False,False,1000000000.0,7
475,10000000.0,131825673.85564047,-1.7,26.25,3000,75,False,False,False,1000000000.0,7
476,10000000.0,131825673.85564047,-1.7,26.25,3000,76,False,False,False,1000000000.0,7
477,10000000.0,131825673.85564047,-1.7,26.25,3000,77,False,False,False,1000000000.0,7
478,10000000.0,131825673.85564047,-1.7,26.25,3000,78,False,False,False,1000000000.0,7
479,10000000.0,131825673.85564047,-1.7,26.25,3000,79,False,False,False,1000000000.0,7
480,10000000.0,131825673.85564047,-1.7,26.25,3000,80,False,False,False,1000000000.0,7
481,10000000.0,131825673.85564047,-1.7,26.25,3000,81,False,False,False,1000000000.0,7
482,10000000.0,131825673.85564047,-1.7,26.25,3000,82,False,False,False,1000000000.0,7
483,10000000.0,131825673.85564047,-1.7,26.25,3000,83,False,False,False,1000000000.0,7
484,10000000.0,131825673.85564047,-1.7,26.25,3000,84,False,False,False,1000000000.0,7
485,10000000.0,131825673.85564047,-1.7,26.25,3000,85,False,False,False,1000000000.0,7
486,10000000.0,131825673.85564047,-1.7,26.25,3000,86,False,False,False,1000000000.0,7
487,10000000.0,131825673.85564047,-1.7,26.25,3000,87,False,False,False,1000000000.0,7
488,10000000.0,131825673.85564047,-1.7,26.25,3000,88,False,False,False,1000000000.0,7
489,10000000.0,131825673.85564047,-1.7,26.25,3000,89,False,False,False,1000000000.0,7
490,10000000.0,131825673.85564047,-1.7,26.25,3000,90,False,False,False,1000000000.0,7
491,10000000.0,131825673.85564047,-1.7,26.25,3000,91,False,False,False,1000000000.0,7
492,10000000.0,131825673.85564047,-1.7,26.25,3000,92,False,False,False,1000000000.0,7
493,10000000.0,131825673.85564047,-1.7,26.25,3000,93,False,False,False,1000000000.0,7
494,10000000.0,131825673.85564047,-1.7,26.25,3000,94,False,False,False,1000000000.0,7
495,10000000.0,131825673.85564047,-1.7,26.25,3000,95,False,False,False,1000000000.0,7
496,10000000.0,131825673.85564047,-1.7,26.25,3000,96,False,False,False,1000000000.0,7
497,10000000.0,131825673.85564047,-1.7,26.25,3000,97,False,False,False,1000000000.0,7
498,10000000.0,131825673.85564047,-1.7,26.25,3000,98,False,False,False,1000000000.0,7
499,10000000.0,131825673.85564047,-1.7,26.25,3000,99,False,False,False,1000000000.0,7
500,10000000.0,131825673.85564047,-1.7,26.25,3000,100,False,False,False,1000000000.0,7
