task_id,M0,rhoh0,FeH,rg,tend,seed,rantala_imbh_seed,chattopadhyay_seed,galpy_potential,M_vir,c_halo
70,10000000.0,416869.3834703355,-1.7,26.25,3000,18,True,False,True,1000000000.0,7
71,10000000.0,416869.3834703355,-1.7,26.25,3000,18,True,False,True,1000000000.0,12
72,10000000.0,416869.3834703355,-1.7,26.25,3000,18,True,False,True,1000000000.0,17
73,10000000.0,416869.3834703355,-1.7,26.25,3000,19,True,False,True,1000000000.0,5
74,10000000.0,416869.3834703355,-1.7,26.25,3000,19,True,False,True,1000000000.0,7
75,10000000.0,416869.3834703355,-1.7,26.25,3000,19,True,False,True,1000000000.0,12
76,10000000.0,416869.3834703355,-1.7,26.25,3000,19,True,False,True,1000000000.0,17
77,10000000.0,416869.3834703355,-1.7,26.25,3000,20,True,False,True,1000000000.0,5
78,10000000.0,416869.3834703355,-1.7,26.25,3000,20,True,False,True,1000000000.0,7
79,10000000.0,416869.3834703355,-1.7,26.25,3000,20,True,False,True,1000000000.0,12
80,10000000.0,416869.3834703355,-1.7,26.25,3000,20,True,False,True,1000000000.0,17
81,10000000.0,416869.3834703355,-1.7,26.25,3000,21,True,False,True,1000000000.0,5
82,10000000.0,416869.3834703355,-1.7,26.25,3000,21,True,False,True,1000000000.0,7
83,10000000.0,416869.3834703355,-1.7,26.25,3000,21,True,False,True,1000000000.0,12
84,10000000.0,416869.3834703355,-1.7,26.25,3000,21,True,False,True,1000000000.0,17
85,10000000.0,416869.3834703355,-1.7,26.25,3000,22,True,False,True,1000000000.0,5
86,10000000.0,416869.3834703355,-1.7,26.25,3000,22,True,False,True,1000000000.0,7
87,10000000.0,416869.3834703355,-1.7,26.25,3000,22,True,False,True,1000000000.0,12
88,10000000.0,416869.3834703355,-1.7,26.25,3000,22,True,False,True,1000000000.0,17
89,10000000.0,416869.3834703355,-1.7,26.25,3000,23,True,False,True,1000000000.0,5
90,10000000.0,416869.3834703355,-1.7,26.25,3000,23,True,False,True,1000000000.0,7
91,10000000.0,416869.3834703355,-1.7,26.25,3000,23,True,False,True,1000000000.0,12
92,10000000.0,416869.3834703355,-1.7,26.25,3000,23,True,False,True,1000000000.0,17
93,10000000.0,416869.3834703355,-1.7,26.25,3000,24,True,False,True,1000000000.0,5
94,10000000.0,416869.3834703355,-1.7,26.25,3000,24,True,False,True,1000000000.0,7
95,10000000.0,416869.3834703355,-1.7,26.25,3000,24,True,False,True,1000000000.0,12
96,10000000.0,416869.3834703355,-1.7,26.25,3000,24,True,False,True,1000000000.0,17
97,10000000.0,416869.3834703355,-1.7,26.25,3000,25,True,False,True,1000000000.0,5
98,10000000.0,416869.3834703355,-1.7,26.25,3000,25,True,False,True,1000000000.0,7
99,10000000.0,416869.3834703355,-1.7,26.25,3000,25,True,False,True,1000000000.0,12
100,10000000.0,416869.3834703355,-1.7,26.25,3000,25,True,False,True,1000000000.0,17
101,10000000.0,416869.3834703355,-1.7,26.25,3000,26,True,False,True,1000000000.0,5
102,10000000.0,416869.3834703355,-1.7,26.25,3000,26,True,False,True,1000000000.0,7
103,10000000.0,416869.3834703355,-1.7,26.25,3000,26,True,False,True,1000000000.0,12
104,10000000.0,416869.3834703355,-1.7,26.25,3000,26,True,False,True,1000000000.0,17
105,10000000.0,416869.3834703355,-1.7,26.25,3000,27,True,False,True,1000000000.0,5
106,10000000.0,416869.3834703355,-1.7,26.25,3000,27,True,False,True,1000000000.0,7
107,10000000.0,416869.3834703355,-1.7,26.25,3000,27,True,False,True,1000000000.0,12
108,10000000.0,416869.3834703355,-1.7,26.25,3000,27,True,False,True,1000000000.0,17
109,10000000.0,416869.3834703355,-1.7,26.25,3000,28,True,False,True,1000000000.0,5
110,10000000.0,416869.3834703355,-1.7,26.25,3000,28,True,False,True,1000000000.0,7
111,10000000.0,416869.3834703355,-1.7,26.25,3000,28,True,False,True,1000000000.0,12
112,10000000.0,416869.3834703355,-1.7,26.25,3000,28,True,False,True,1000000000.0,17
113,10000000.0,416869.3834703355,-1.7,26.25,3000,29,True,False,True,1000000000.0,5
114,10000000.0,416869.3834703355,-1.7,26.25,3000,29,True,False,True,1000000000.0,7
115,10000000.0,416869.3834703355,-1.7,26.25,3000,29,True,False,True,1000000000.0,12
116,10000000.0,416869.3834703355,-1.7,26.25,3000,29,True,False,True,1000000000.0,17
117,10000000.0,416869.3834703355,-1.7,26.25,3000,30,True,False,True,1000000000.0,5
118,10000000.0,416869.3834703355,-1.7,26.25,3000,30,True,False,True,1000000000.0,7
119,10000000.0,416869.3834703355,-1.7,26.25,3000,30,True,False,True,1000000000.0,12
120,10000000.0,416869.3834703355,-1.7,26.25,3000,30,True,False,True,1000000000.0,17
121,10000000.0,416869.3834703355,-1.7,26.25,3000,31,True,False,True,1000000000.0,5
122,10000000.0,416869.3834703355,-1.7,26.25,3000,31,True,False,True,1000000000.0,7
123,10000000.0,416869.3834703355,-1.7,26.25,3000,31,True,False,True,1000000000.0,12
124,10000000.0,416869.3834703355,-1.7,26.25,3000,31,True,False,True,1000000000.0,17
